DIRECTORIO,NRO_ENCUESTA,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C,mes_ultimo_unico_robo,municipio,metodo,hora,lugar,celular,efectivo_tarjetas,articulos_de_uso_personal,dispositivos,otra_pertenencia,arma_fuego,arma_blanca,otros_objetos,fuerza_fisica,drogas_sustancias,hizo_llamada,denuncia,lugar_denuncia,autoridad,razon_denuncia,buena_atencion,razon_de_satisfaccion,razon_no_denuncia,recuperacion_objeto,year
540489,237,1,1,1,"287,05736805217",febrero,otro,engaño,madrugada,Residencia propia,no,si,no,no,no,no,no,no,no,no,no,no,,,,,,desconocimiento del proceso,no,2019
540503,237,1,1,1,"311,240327580683",mayo,este municipio,descuido,noche,Mercado/Comercio,no,no,no,si,no,no,no,no,no,no,no,no,,,,,,trámites engorrosos,no,2019
540506,237,1,1,1,"352,098481139198",diciembre,este municipio,atraco,tarde,Calle/Avenida,no,no,si,no,no,si,no,no,si,no,si,si,Fiscalía,fiscalia,evitar ocurrencia,si,,,no,2019
540512,237,1,1,1,"287,05736805217",junio,otro,raponazo,mañana,Trabajo/Estudio,no,no,si,no,no,no,no,no,si,no,no,no,,,,,,desconfianza en la justicia,no,2019
540529,237,2,1,2,"268,179618281176",marzo,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,si,Fiscalía,fiscalia,evitar ocurrencia,si,,,no,2019
540534,237,2,1,2,"327,828612402481",agosto,este municipio,descuido,tarde,Trabajo/Estudio,no,si,no,no,no,no,no,no,no,no,no,no,,,,,,trámites engorrosos,no,2019
540535,237,2,1,2,"514,897736641002",diciembre,este municipio,atraco,noche,Calle/Avenida,si,no,si,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
540539,237,2,1,2,"225,085761349724",diciembre,este municipio,atraco,noche,Calle/Avenida,si,si,si,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
540540,237,1,1,1,"254,97475593757",junio,este municipio,atraco,mañana,Calle/Avenida,no,si,si,no,no,no,si,no,no,no,no,no,,,,,,trámites engorrosos,no,2019
540553,237,1,1,1,"338,820634641507",octubre,este municipio,cosquilleo,noche,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,trámites engorrosos,no,2019
540554,237,1,1,1,"193,629402510043",febrero,este municipio,descuido,mañana,Trabajo/Estudio,si,si,si,no,no,no,no,no,no,no,no,si,denuncias en línea,,requisito para tramite,,,,no,2019
540560,237,1,1,1,"379,591878991819",julio,este municipio,descuido,noche,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,falta de pruebas,no,2019
540562,237,2,1,2,"415,738441697715",diciembre,este municipio,cosquilleo,tarde,Transporte público,si,no,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2019
540579,237,2,1,2,"298,040607418871",agosto,este municipio,atraco,noche,Vehículo,si,si,si,no,no,si,no,no,no,no,no,si,Fiscalía,policia,recuperar bienes,si,,,no,2019
540586,237,1,1,1,"254,97475593757",junio,este municipio,atraco,noche,Calle/Avenida,no,si,no,no,no,no,si,no,no,no,no,no,,,,,,falta de pruebas,no,2019
540587,237,1,1,1,"39,0830226861439",febrero,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,implicación de conocidos,no,2019
540587,237,3,1,3,"39,0830226861439",abril,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,si,no,no,no,,,,,,desaconsejado por autoridades,no,2019
540591,237,1,1,1,"41,4607784601836",septiembre,este municipio,atraco,noche,Calle/Avenida,si,si,si,no,no,no,si,no,no,no,no,si,C.A.I.,policia,justicia,si,,,no,2019
540591,237,4,1,4,"41,4607784601836",septiembre,este municipio,atraco,noche,Calle/Avenida,si,si,si,no,no,no,si,no,no,no,no,no,,,,,,implicación de conocidos,no,2019
540594,237,2,1,2,"38,4600496463216",enero,este municipio,cosquilleo,tarde,Calle/Avenida,no,si,no,no,no,,,,,,no,si,denuncias en línea,,recuperar bienes,,,,si,2019
540601,237,2,1,2,"36,0787061001029",julio,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,si,no,no,no,,,,,,desconfianza en la justicia,no,2019
540605,237,1,1,1,"38,650261650024",febrero,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,si,C.A.I.,fiscalia,obligacion_ciudadana,si,,,no,2019
540608,237,1,1,1,"38,650261650024",noviembre,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,si,no,no,si,denuncias en línea,,evitar ocurrencia,,,,no,2019
540611,237,2,1,2,"47,9246815822343",octubre,este municipio,raponazo,noche,Calle/Avenida,si,si,no,no,no,no,no,no,si,no,no,no,,,,,,desconfianza en la justicia,no,2019
540611,237,3,1,3,"47,9246815822343",julio,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,desaconsejado por autoridades,no,2019
540617,237,1,1,1,"44,1901895552868",noviembre,este municipio,raponazo,tarde,Trabajo/Estudio,si,no,no,no,no,no,no,no,si,no,si,si,C.A.I.,policia,obligacion_ciudadana,si,,,no,2019
540617,237,2,1,2,"44,1901895552868",diciembre,este municipio,cosquilleo,tarde,Calle/Avenida,si,no,no,no,no,,,,,,no,si,Fiscalía,fiscalia,obligacion_ciudadana,si,,,no,2019
540620,237,4,1,4,"36,4325648631041",junio,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,implicación de conocidos,no,2019
540622,237,1,1,1,"40,6820976274248",diciembre,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,falta de pruebas,no,2019
540625,237,2,1,2,"43,664979292143",agosto,este municipio,atraco,,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
540626,237,1,1,1,"41,7163967820443",noviembre,este municipio,raponazo,noche,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
540641,237,2,1,2,"41,7163967820443",marzo,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,si,C.A.I.,fiscalia,obligacion_ciudadana,si,,,no,2019
540642,237,4,1,4,"41,8305358629585",noviembre,este municipio,raponazo,tarde,Trabajo/Estudio,si,no,no,no,no,no,no,no,si,no,no,no,,,,,,desconfianza en la justicia,no,2019
540645,237,2,1,2,"41,226423326696",noviembre,este municipio,cosquilleo,tarde,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2019
540648,237,2,1,2,"40,6034502868736",noviembre,este municipio,raponazo,tarde,Calle/Avenida,si,si,no,no,no,no,no,no,no,no,no,si,Reporte de objetos perdidos en línea,policia,justicia,,,,no,2019
540653,237,1,1,1,"44,9799776260259",febrero,este municipio,cosquilleo,mañana,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2019
540653,237,3,1,3,"44,9799776260259",enero,este municipio,descuido,mañana,Parque/Deporte,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
540655,237,1,1,1,"44,2442868666422",febrero,este municipio,cosquilleo,tarde,Calle/Avenida,no,si,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2019
540662,237,1,1,1,"40,4175729835745",diciembre,este municipio,descuido,tarde,Trabajo/Estudio,si,no,no,no,no,no,no,no,no,no,no,si,Fiscalía,fiscalia,obligacion_ciudadana,si,,,no,2019
540665,237,1,1,1,"34,2761069598122",julio,este municipio,raponazo,mañana,Calle/Avenida,no,si,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
540672,237,3,1,3,"49,8863213550729",octubre,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,si,C.A.I.,policia,justicia,no,requisitos excesivos,,no,2019
540675,237,3,1,3,"55,440682927506",enero,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,si,C.A.I.,policia,evitar ocurrencia,si,,,no,2019
540677,237,2,1,2,"31,7045514098911",agosto,este municipio,atraco,noche,Calle/Avenida,no,no,si,no,no,no,si,no,no,no,no,no,,,,,,desaconsejado por autoridades,no,2019
540682,237,1,1,1,"41,088817615471",junio,este municipio,raponazo,tarde,Calle/Avenida,no,si,no,no,no,no,no,no,no,no,no,no,,,,,,implicación de conocidos,no,2019
540684,237,5,1,5,"36,0480244201136",mayo,este municipio,descuido,mañana,Mercado/Comercio,no,no,si,no,no,no,no,no,no,no,no,no,,,,,,falta de pruebas,no,2019
540685,237,1,1,1,"36,164587148913",junio,este municipio,atraco,tarde,Calle/Avenida,si,no,si,no,no,no,no,no,no,no,no,si,Reporte de objetos perdidos en línea,policia,obligacion_ciudadana,,,,no,2019
540686,237,3,1,3,"36,670997459936",febrero,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,si,si,denuncias en línea,,evitar ocurrencia,,,,no,2019
540688,237,1,1,1,"43,664979292143",diciembre,este municipio,atraco,tarde,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
540693,237,2,1,2,"34,134729716755",marzo,este municipio,descuido,mañana,Trabajo/Estudio,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,trámites engorrosos,no,2019
540694,237,1,1,1,"43,664979292143",junio,este municipio,atraco,tarde,Calle/Avenida,no,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
540694,237,2,1,2,"43,664979292143",noviembre,este municipio,raponazo,noche,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
540695,237,1,1,1,"41,8493963665184",enero,este municipio,raponazo,mañana,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,si,C.A.I.,policia,evitar ocurrencia,no,espera excesiva,,no,2019
540701,237,2,1,2,"38,3765412464519",diciembre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,si,C.A.I.,policia,justicia,si,,,no,2019
540764,237,1,1,1,"57,8833476716733",julio,este municipio,engaño,mañana,Parque/Deporte,si,no,no,no,no,no,no,no,no,no,si,si,C.A.I.,policia,recuperar bienes,no,trato inadecuado,,no,2019
540816,237,1,1,1,"75,2889073388154",julio,este municipio,atraco,noche,Parque/Deporte,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,implicación de conocidos,no,2019
540819,237,2,1,2,"59,0905560176821",enero,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
540823,237,2,1,2,"71,4227124270911",febrero,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
540852,237,2,1,2,"60,9960879877301",diciembre,este municipio,cosquilleo,tarde,Calle/Avenida,si,si,no,no,no,,,,,,no,no,,,,,,desconocimiento del proceso,no,2019
540880,237,4,1,4,"1245,35142229355",febrero,este municipio,descuido,mañana,Residencia propia,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconocimiento del proceso,no,2019
540880,237,5,1,5,"1245,35142229355",junio,otro,cosquilleo,tarde,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,desconocimiento del proceso,no,2019
540889,237,1,1,1,"1138,67130518434",febrero,otro,clonación_targeta,,Mercado/Comercio,no,si,no,no,no,no,no,no,no,no,no,si,denuncias en línea,,recuperar bienes,,,,no,2019
540938,237,1,1,1,"319,269404354838",septiembre,este municipio,raponazo,noche,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,si,si,Estación de Policía,policia,requisito para tramite,si,,,no,2019
540942,237,2,1,2,"659,283435979116",marzo,este municipio,descuido,mañana,Trabajo/Estudio,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desaconsejado por autoridades,no,2019
540966,237,4,1,4,"74,8985160888162",octubre,este municipio,atraco,noche,Calle/Avenida,no,si,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
540981,237,2,1,2,"45,5866552943701",septiembre,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,si,Estación de Policía,policia,evitar ocurrencia,si,,,no,2019
540985,237,2,1,2,"34,6985327505451",julio,este municipio,engaño,mañana,Calle/Avenida,no,si,no,no,no,no,no,no,no,no,no,si,Estación de Policía,policia,obligacion_ciudadana,si,,,si,2019
540994,237,1,1,1,"46,0758681093971",junio,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
540998,237,5,1,5,"38,3672715778004",octubre,este municipio,descuido,noche,Mercado/Comercio,si,si,no,si,no,no,no,no,no,no,no,no,,,,,,falta de pruebas,no,2019
541006,237,1,1,1,"43,9773381933836",marzo,este municipio,atraco,tarde,Transporte público,si,si,no,no,no,si,no,no,no,no,si,si,Estación de Policía,policia,evitar ocurrencia,no,info imprecisa,,no,2019
541009,237,2,1,2,"42,3937685034278",noviembre,este municipio,atraco,tarde,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconocimiento del proceso,no,2019
541015,237,3,1,3,"48,1618905753004",junio,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,si,Fiscalía,fiscalia,proteccion,si,,,si,2019
541065,237,1,1,1,"129,352621610677",junio,este municipio,raponazo,tarde,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,no,si,C.A.I.,policia,requisito para tramite,si,,,no,2019
541180,237,1,1,1,"618,3711147669",enero,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
541201,237,3,1,3,"378,168794602767",diciembre,este municipio,cosquilleo,tarde,Mercado/Comercio,si,no,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2019
541208,237,3,1,3,"335,967083551031",marzo,otro,cosquilleo,noche,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,trámites engorrosos,no,2019
541222,237,3,1,3,"378,168794602767",julio,este municipio,atraco,mañana,Residencia propia,si,si,si,si,no,si,no,no,no,no,si,si,Estación de Policía,policia,recuperar bienes,no,otro problema,,no,2019
541252,237,6,1,6,"1002,49441715854",agosto,este municipio,descuido,madrugada,Otro lugar,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
541253,237,3,1,3,"1075,35459659943",junio,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
541259,237,1,1,1,"1039,71715713869",agosto,este municipio,atraco,madrugada,Calle/Avenida,si,si,si,no,no,no,si,no,no,no,no,si,Estación de Policía,policia,obligacion_ciudadana,si,,,no,2019
541264,237,3,1,3,"1138,16826734495",junio,este municipio,atraco,noche,Calle/Avenida,no,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
541267,237,2,1,2,"1093,79108807012",marzo,este municipio,atraco,noche,Calle/Avenida,si,no,si,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
541268,237,4,1,4,"1059,28929119436",noviembre,este municipio,cosquilleo,mañana,Transporte público,si,no,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2019
541279,237,2,1,2,"1063,36907950439",abril,este municipio,cosquilleo,tarde,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,falta de pruebas,no,2019
541279,237,3,1,3,"1063,36907950439",enero,este municipio,atraco,noche,Transporte público,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
541281,237,3,1,3,"1074,08650513581",enero,este municipio,descuido,noche,Transporte público,si,no,no,no,no,no,no,no,no,no,no,si,denuncias en línea,,evitar ocurrencia,,,,no,2019
541282,237,3,1,3,"849,665152829196",octubre,este municipio,cosquilleo,mañana,Transporte público,si,no,no,no,no,,,,,,no,si,Reporte de objetos perdidos en línea,policia,requisito para tramite,,,,no,2019
541290,237,1,1,1,"976,258661923003",mayo,este municipio,atraco,madrugada,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
541293,237,2,1,2,"929,139686809145",enero,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,si,C.A.I.,policia,evitar ocurrencia,si,,,no,2019
541298,237,2,1,2,"948,638925637531",octubre,este municipio,cosquilleo,tarde,Transporte público,si,no,si,no,no,,,,,,no,si,denuncias en línea,,proteccion,,,,no,2019
541299,237,3,1,3,"1263,87447413244",junio,este municipio,cosquilleo,noche,Transporte público,si,no,no,no,no,,,,,,no,si,Estación de Policía,policia,obligacion_ciudadana,si,,,no,2019
541299,237,5,1,5,"1263,87447413244",octubre,este municipio,engaño,madrugada,Calle/Avenida,si,no,no,no,no,no,no,no,no,si,no,si,denuncias en línea,,obligacion_ciudadana,,,,no,2019
541302,237,1,1,1,"887,042117212494",junio,este municipio,engaño,mañana,Calle/Avenida,si,si,si,no,no,no,no,no,no,no,no,si,denuncias en línea,,proteccion,,,,no,2019
541311,237,3,1,3,"801,002841138423",diciembre,este municipio,descuido,madrugada,Calle/Avenida,no,no,si,no,no,no,no,no,no,no,no,no,,,,,,desconocimiento del proceso,no,2019
541336,237,3,1,3,"969,406625969829",junio,este municipio,atraco,mañana,Transporte público,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,desconocimiento del proceso,no,2019
541337,237,2,1,2,"1009,66781238652",octubre,este municipio,raponazo,noche,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,10.0,no,2019
541347,237,1,1,1,"949,234483466893",septiembre,este municipio,cosquilleo,tarde,Transporte público,no,si,no,no,no,,,,,,no,no,,,,,,desaconsejado por autoridades,no,2019
541349,237,1,1,1,"1065,85403328849",mayo,este municipio,cosquilleo,mañana,Transporte público,si,no,no,no,no,,,,,,no,no,,,,,,falta de pruebas,no,2019
541349,237,3,1,3,"1065,85403328849",noviembre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,si,no,no,no,,,,,,trámites engorrosos,no,2019
541352,237,1,1,1,"990,168573558135",septiembre,este municipio,cosquilleo,noche,Transporte público,si,no,no,no,no,,,,,,no,no,,,,,,trámites engorrosos,no,2019
541360,237,1,1,1,"1165,16473663698",octubre,este municipio,raponazo,noche,Calle/Avenida,si,si,no,no,no,no,no,no,no,no,no,no,,,,,,falta de pruebas,no,2019
541422,237,1,1,1,"776,107989224529",junio,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,implicación de conocidos,no,2019
541430,237,5,1,5,"52,3671231075702",febrero,este municipio,atraco,noche,Calle/Avenida,si,si,si,no,no,no,si,no,no,no,si,si,C.A.I.,policia,obligacion_ciudadana,si,,,no,2019
541433,237,5,1,5,"59,5663417106983",octubre,este municipio,atraco,mañana,Calle/Avenida,si,no,si,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
541434,237,1,1,1,"67,7017870899446",junio,este municipio,atraco,tarde,Calle/Avenida,no,si,si,no,no,no,si,no,no,no,si,no,,,,,,desconfianza en la justicia,no,2019
541436,237,4,1,4,"68,8562022211189",octubre,otro,atraco,tarde,Calle/Avenida,si,si,si,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
541436,237,5,1,5,"68,8562022211189",febrero,este municipio,raponazo,tarde,Trabajo/Estudio,no,no,si,no,no,no,no,no,no,no,no,no,,,,,,miedo a represalias,no,2019
541450,237,2,1,2,"67,3740400452315",junio,este municipio,cosquilleo,tarde,Mercado/Comercio,si,si,no,no,no,,,,,,no,no,,,,,,trámites engorrosos,no,2019
541454,237,3,1,3,"54,5304424212139",abril,este municipio,cosquilleo,tarde,Transporte público,si,no,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2019
541469,237,2,1,2,"73,2352120129035",noviembre,este municipio,raponazo,noche,Trabajo/Estudio,si,no,no,no,no,no,no,no,si,no,no,si,Estación de Policía,policia,justicia,no,info imprecisa,,no,2019
541505,237,1,1,1,"57,5122318386473",marzo,este municipio,descuido,tarde,Calle/Avenida,no,si,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
541527,237,1,1,1,"72,1181715048041",agosto,este municipio,cosquilleo,mañana,Trabajo/Estudio,si,no,no,no,no,,,,,,no,si,Reporte de objetos perdidos en línea,policia,requisito para tramite,,,,no,2019
541544,237,1,1,1,"60,8135666892706",agosto,este municipio,atraco,mañana,Calle/Avenida,si,si,si,no,no,no,si,no,no,no,no,si,Estación de Policía,policia,obligacion_ciudadana,si,,,no,2019
541544,237,2,1,2,"60,8135666892706",enero,este municipio,raponazo,tarde,Calle/Avenida,si,si,si,no,no,no,no,no,no,no,no,no,,,,,,falta de pruebas,no,2019
541550,237,1,1,1,"60,5104651229851",noviembre,este municipio,clonación_targeta,mañana,Residencia propia,no,si,no,no,no,no,no,no,no,no,no,no,,,,,,desaconsejado por autoridades,no,2019
541563,237,2,1,2,"71,5667358189992",mayo,este municipio,raponazo,mañana,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,trámites engorrosos,no,2019
541565,237,3,1,3,"57,133147393982",julio,otro,cosquilleo,noche,Transporte público,si,no,no,no,no,,,,,,no,no,,,,,,trámites engorrosos,no,2019
541566,237,1,1,1,"63,0095404302173",junio,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,si,no,no,no,,,,,,desconfianza en la justicia,no,2019
541573,237,3,1,3,"56,8688991610996",junio,este municipio,raponazo,mañana,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2019
541582,237,3,1,3,"90,5685819523383",agosto,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,trámites engorrosos,no,2019
541588,237,3,1,3,"65,1229929835959",diciembre,este municipio,cosquilleo,tarde,Mercado/Comercio,si,no,no,no,no,,,,,,no,no,,,,,,trámites engorrosos,no,2019
541595,237,3,1,3,"135,244136581656",diciembre,este municipio,atraco,madrugada,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,no,no,,,,,,trámites engorrosos,no,2019
