DIRECTORIO,NRO_ENCUESTA,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C,mes_ultimo_unico_robo,municipio,metodo,hora,lugar,celular,efectivo_tarjetas,articulos_de_uso_personal,dispositivos,otra_pertenencia,arma_fuego,arma_blanca,otros_objetos,fuerza_fisica,drogas_sustancias,hizo_llamada,denuncia,lugar_denuncia,autoridad,razon_denuncia,buena_atencion,razon_de_satisfaccion,razon_no_denuncia,recuperacion_objeto,year
405516,237,1,1,1,"46,2310352595098",8,1,4,4,2,2,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405518,237,3,1,3,"46,3445494406128",11,1,4,4,7,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405520,237,1,1,1,"38,6946678661475",11,1,4,3,7,1,2,2,1,2,1.0,2.0,2.0,2.0,2.0,1,1,1.0,1.0,5.0,2.0,3.0,,2,2018
405521,237,2,1,2,"25,5853361714752",11,1,7,2,1,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405531,237,4,1,4,"41,9064736257932",6,1,4,4,2,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,1,1.0,1.0,2.0,1.0,,,1,2018
405544,237,7,1,7,"52,1202419889544",8,1,2,2,11,1,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,3.0,1.0,,,2,2018
405552,237,2,1,2,"37,1904342046511",9,1,4,4,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405553,237,1,1,1,"45,7496370167773",10,1,4,4,7,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,1,2.0,2.0,5.0,1.0,,,2,2018
405583,237,2,1,2,"38,9617026816238",11,1,4,4,2,1,1,1,1,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405587,237,1,1,1,"47,2209177854112",2,1,4,1,7,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405589,237,1,1,1,"23,0743816249344",12,1,4,2,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405592,237,3,1,3,"772,574126598729",9,2,7,2,1,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405592,237,4,1,4,"772,574126598729",9,2,7,2,1,2,1,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405595,237,3,1,3,"1075,46071743754",6,2,7,2,1,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2018
405620,237,2,1,2,"105,095830445143",2,1,4,4,2,2,1,1,2,2,1.0,2.0,2.0,2.0,2.0,1,2,,,,,,5.0,2,2018
405628,237,4,1,4,"281,744153583675",2,1,4,1,2,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405630,237,4,1,4,"494,450522509866",12,1,7,4,4,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405631,237,4,1,4,"535,553112050353",2,1,4,1,2,1,2,1,2,2,1.0,2.0,2.0,2.0,2.0,1,1,3.0,1.0,4.0,2.0,3.0,,2,2018
405632,237,2,1,2,"533,462021062566",1,1,7,2,3,1,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405635,237,1,1,1,"651,207644357181",8,1,1,3,2,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
405641,237,3,1,3,"446,183350720558",10,1,4,3,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,1,2,,,,,,5.0,2,2018
405643,237,1,1,1,"574,541543174606",12,1,4,1,9,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,1,2,,,,,,6.0,2,2018
405643,237,3,1,3,"574,541543174606",12,1,4,1,9,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,1,2,,,,,,6.0,2,2018
405645,237,2,1,2,"452,99707433022",4,1,7,2,2,1,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405646,237,6,1,6,"680,298504983207",2,1,1,3,5,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
405647,237,2,1,2,"529,090925674888",12,1,4,2,2,1,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405649,237,4,1,4,"403,699055200943",9,1,4,4,7,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,1,2,,,,,,3.0,2,2018
405650,237,3,1,3,"619,991952971094",9,1,4,4,2,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,1,1.0,1.0,3.0,1.0,,,2,2018
405650,237,6,1,6,"619,991952971094",9,1,3,2,2,1,1,1,2,2,2.0,2.0,2.0,2.0,2.0,2,1,4.0,1.0,6.0,,,,2,2018
405653,237,3,1,3,"394,29556305698",5,1,4,4,2,1,2,1,2,2,1.0,2.0,2.0,1.0,2.0,2,1,2.0,2.0,2.0,1.0,,,2,2018
405660,237,2,1,2,"533,462021062566",11,2,4,4,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,1,1,1.0,1.0,5.0,2.0,5.0,,2,2018
405661,237,1,1,1,"460,432740661506",12,1,7,2,7,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405668,237,3,1,3,"511,957748473443",2,1,4,3,2,1,2,1,2,2,2.0,2.0,2.0,2.0,2.0,1,1,2.0,2.0,1.0,1.0,,,2,2018
405671,237,2,1,2,"547,647249070318",12,1,7,4,1,1,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,6.0,2.0,2.0,,2,2018
405672,237,2,1,2,"563,125131526499",2,1,7,2,1,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405674,237,1,1,1,"533,462021062566",11,1,7,1,7,1,2,1,2,2,2.0,2.0,2.0,2.0,2.0,1,1,1.0,1.0,2.0,1.0,,,2,2018
405675,237,2,1,2,"812,782330178524",2,1,4,3,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405675,237,3,1,3,"812,782330178524",11,1,4,3,2,1,2,1,2,2,1.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,2.0,2.0,1.0,,2,2018
405687,237,1,1,1,"742,631431088645",11,1,4,3,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405707,237,1,1,1,"634,847887483489",2,1,4,4,2,1,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405708,237,2,1,2,"516,412281739273",11,1,4,1,8,2,1,1,1,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,1.0,1,2018
405709,237,1,1,1,"629,898928605358",3,1,7,4,7,1,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405712,237,1,1,1,"655,416922679834",6,1,3,2,2,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405718,237,1,1,1,"358,982712307387",12,1,4,3,2,2,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
405726,237,1,1,1,"650,241984803481",6,2,3,3,5,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405728,237,1,1,1,"629,898928605358",3,1,4,2,2,1,2,2,2,2,2.0,2.0,2.0,1.0,2.0,2,1,2.0,2.0,6.0,1.0,,,2,2018
405730,237,1,1,1,"577,374521467446",1,1,4,4,2,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405735,237,2,1,2,"363,191990630039",12,1,4,1,2,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405739,237,1,1,1,"451,048524462501",8,1,2,2,7,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,1,1,1.0,1.0,5.0,1.0,,,2,2018
405741,237,1,1,1,"359,624737731037",2,1,1,4,2,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
405746,237,2,1,2,"547,647249070318",6,1,4,2,5,1,1,1,2,2,1.0,1.0,2.0,2.0,2.0,2,1,4.0,1.0,6.0,,,,2,2018
405761,237,1,1,1,"1044,16348976263",1,1,4,2,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,1,1,1.0,1.0,2.0,1.0,,,1,2018
405761,237,2,1,2,"1044,16348976263",1,1,7,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405765,237,3,1,3,"1003,94817546972",11,1,1,3,5,2,1,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
405765,237,4,1,4,"1003,94817546972",3,1,4,3,2,2,2,1,2,2,2.0,1.0,2.0,2.0,2.0,1,1,1.0,1.0,1.0,1.0,,,1,2018
405767,237,1,1,1,"1386,71764207771",9,1,1,3,2,1,1,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
405767,237,3,1,3,"1386,71764207771",6,1,4,3,2,2,2,1,2,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
405768,237,2,1,2,"1044,16348976263",2,1,1,2,3,2,1,1,2,2,,,,,,2,1,4.0,1.0,6.0,,,,2,2018
405773,237,1,1,1,"1092,17763367203",1,1,1,2,2,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
405773,237,2,1,2,"1092,17763367203",5,1,4,4,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405778,237,1,1,1,"1044,16348976263",5,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405781,237,1,1,1,"1192,39573940315",5,1,1,2,5,2,1,2,2,2,,,,,,2,1,4.0,1.0,5.0,,,,2,2018
405786,237,1,1,1,"1162,01293787273",2,1,3,2,3,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405786,237,4,1,4,"1162,01293787273",7,1,1,4,5,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
405787,237,1,1,1,"1097,27680511214",6,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,1,1,4.0,1.0,1.0,,,,1,2018
405789,237,1,1,1,"1040,18443169343",5,1,1,4,5,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
405789,237,2,1,2,"1040,18443169343",8,1,1,3,5,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
405789,237,4,1,4,"1040,18443169343",9,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405791,237,1,1,1,"1044,16348976263",3,1,1,2,5,1,2,2,2,2,,,,,,1,1,4.0,1.0,5.0,,,,2,2018
405801,237,1,1,1,"950,275897791907",1,1,1,2,5,2,1,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
405801,237,3,1,3,"950,275897791907",4,1,1,2,5,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
405803,237,3,1,3,"963,825481521777",7,1,4,4,6,1,1,2,1,2,1.0,1.0,2.0,1.0,2.0,2,1,4.0,1.0,2.0,,,,2,2018
405805,237,1,1,1,"1134,74440365614",3,1,4,2,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,1,1,3.0,1.0,1.0,1.0,,,2,2018
405805,237,2,1,2,"1134,74440365614",1,1,1,2,2,1,2,2,2,2,,,,,,2,1,1.0,1.0,5.0,1.0,,,2,2018
405806,237,2,1,2,"753,410500838704",4,1,2,9,1,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405808,237,1,1,1,"939,212042709132",6,1,7,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405811,237,3,1,3,"374,459802033851",4,1,4,2,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405849,237,1,1,1,"3718,37744512621",10,1,7,4,7,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405851,237,2,1,2,"1551,28129833732",4,2,1,2,5,1,2,2,2,2,,,,,,2,1,4.0,1.0,4.0,,,,2,2018
405852,237,1,1,1,"1557,58867425431",2,1,1,3,5,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
405856,237,2,1,2,"63,456547918579",12,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
405860,237,2,1,2,"44,4438212121894",3,1,3,4,2,2,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405862,237,1,1,1,"56,1405962294452",11,1,3,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405866,237,5,1,5,"60,1180471376978",9,1,4,3,1,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405873,237,4,1,4,"37,8521715113533",12,1,7,2,8,1,1,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,1.0,2,2018
405874,237,2,1,2,"64,2733327367201",7,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405893,237,2,1,2,"61,4491590249075",6,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405894,237,2,1,2,"63,456547918579",10,1,4,4,6,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2018
405900,237,1,1,1,"66,8004819001133",8,1,7,1,2,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,6.0,1.0,,,2,2018
405902,237,1,1,1,"70,7597318101893",7,1,3,4,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,2.0,1.0,,,2,2018
405905,237,1,1,1,"72,2636016603679",5,1,4,2,2,1,1,1,2,2,1.0,2.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
405909,237,2,1,2,"70,7344904483209",7,1,7,1,7,1,1,2,1,2,2.0,2.0,2.0,2.0,2.0,1,1,1.0,1.0,6.0,1.0,,,2,2018
405913,237,1,1,1,"74,1094836944938",11,2,4,2,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,1,4.0,1.0,5.0,,,,2,2018
405913,237,2,1,2,"74,1094836944938",2,1,4,3,9,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
405914,237,1,1,1,"60,2693710008572",12,1,3,2,5,2,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405916,237,4,1,4,"72,319771625238",8,1,7,3,7,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405919,237,3,1,3,"71,1191435697523",1,1,4,3,2,2,1,2,2,2,2.0,1.0,2.0,2.0,2.0,1,1,1.0,1.0,5.0,1.0,,,1,2018
405921,237,1,1,1,"61,852542851188",9,1,3,4,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,1,2018
405923,237,3,1,3,"77,600000581472",8,1,4,3,2,2,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,1,3.0,1.0,2.0,1.0,,,2,2018
405928,237,2,1,2,"58,2139119218117",10,1,7,4,2,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2018
405941,237,3,1,3,"68,3333998629076",12,1,4,3,2,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405941,237,4,1,4,"68,3333998629076",3,1,2,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,5.0,2.0,2.0,,2,2018
405946,237,3,1,3,"58,7382221339728",9,1,4,3,4,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
405949,237,2,1,2,"80,3109808856807",12,1,2,4,1,2,2,1,1,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2018
405954,237,5,1,5,"83,6313927208357",11,1,3,3,2,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2018
405968,237,2,1,2,"61,9513230014465",2,1,4,3,2,1,2,2,2,2,1.0,1.0,2.0,2.0,2.0,1,1,2.0,2.0,2.0,1.0,,,1,2018
405982,237,1,1,1,"60,2693710008572",12,1,3,3,2,2,1,2,2,2,2.0,2.0,2.0,1.0,2.0,2,1,1.0,1.0,5.0,2.0,4.0,,2,2018
405990,237,1,1,1,"66,3767209341206",10,1,1,2,2,1,2,2,2,2,,,,,,2,2,,,,,,7.0,2,2018
405992,237,1,2,1,"58,5576424636986",7,1,7,1,1,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
405996,237,4,1,4,"66,5228092383212",12,1,4,3,2,2,1,2,2,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,5.0,2,2018
405999,237,1,1,1,"74,9948365449015",10,1,3,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,1,1,5.0,1.0,6.0,,,,2,2018
406001,237,2,1,2,"63,032292351343",2,1,3,2,2,2,2,2,1,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
406002,237,4,1,4,"73,224130844086",7,1,4,4,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
406013,237,3,1,3,"72,2001129196489",11,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,1,1.0,1.0,1.0,2.0,3.0,,2,2018
406013,237,4,1,4,"72,2001129196489",10,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,1,1.0,1.0,1.0,2.0,3.0,,2,2018
406017,237,2,1,2,"82,9998882432951",8,1,3,4,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
406019,237,1,1,1,"47,3076569774178",10,1,3,4,2,2,1,1,2,2,2.0,2.0,2.0,2.0,2.0,1,2,,,,,,3.0,2,2018
406019,237,2,1,2,"47,3076569774178",12,1,7,4,6,1,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,4.0,1.0,4.0,,,,2,2018
406020,237,2,1,2,"53,7885139891375",2,1,1,3,2,1,2,2,2,2,,,,,,1,1,1.0,1.0,5.0,1.0,,,2,2018
406024,237,2,1,2,"89,1045490852517",6,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
406025,237,1,1,1,"4944,83833389965",11,1,7,4,1,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,5.0,2.0,1.0,,2,2018
406047,237,1,1,1,"3938,32626849256",2,2,1,3,11,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
406068,237,4,1,4,"86,4164336405082",1,1,2,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
406070,237,4,1,4,"53,6406134007777",10,1,4,3,1,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,1,3.0,1.0,6.0,1.0,,,2,2018
406076,237,1,1,1,"82,6397169601518",6,1,3,3,2,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2018
406076,237,2,1,2,"82,6397169601518",2,1,4,4,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
406083,237,3,1,3,"76,2238309476582",5,1,7,4,7,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
406087,237,1,1,1,"69,5835456349478",10,1,4,4,3,2,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,1.0,2,2018
406089,237,1,1,1,"75,5006906295563",5,1,4,3,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
406104,237,1,1,1,"51,4560825144411",5,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
406108,237,3,1,3,"61,1833118815035",6,1,7,4,9,1,1,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
406126,237,1,1,1,"75,5639224746878",12,1,7,2,7,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,3.0,1.0,,,2,2018
406126,237,2,1,2,"75,5639224746878",12,1,7,2,7,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,3.0,2.0,1.0,,2,2018
406127,237,6,1,6,"38,9104049695351",2,1,7,4,1,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
406134,237,2,1,2,"54,4217742212706",10,1,4,4,5,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
406139,237,3,1,3,"50,9878888608506",2,1,3,3,2,1,2,1,2,2,1.0,2.0,2.0,2.0,2.0,1,1,4.0,1.0,5.0,,,,2,2018
406143,237,2,1,2,"80,0053408254068",5,1,2,2,2,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
406148,237,2,1,2,"80,0053408254068",2,1,4,2,1,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,1,1,1.0,1.0,5.0,1.0,,,2,2018
406152,237,1,1,1,"72,6861154232833",4,1,4,4,8,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,1,1,1.0,1.0,3.0,1.0,,,2,2018
406153,237,4,1,4,"422,011544599491",2,1,4,4,2,2,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
406154,237,2,1,2,"225,63882145512",11,1,4,3,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,1,4.0,1.0,6.0,,,,2,2018
406157,237,1,1,1,"385,886195061257",12,1,4,9,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2018
406158,237,1,1,1,"415,598767128417",4,1,4,1,2,1,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
406158,237,2,1,2,"415,598767128417",9,1,4,4,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
406163,237,2,1,2,"351,963741924843",1,1,4,2,2,2,2,2,1,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
406168,237,3,1,3,"460,496701771265",1,1,4,4,2,2,2,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
406170,237,2,1,2,"508,698813474102",12,1,7,1,2,1,1,2,2,2,2.0,2.0,2.0,1.0,2.0,2,1,4.0,1.0,6.0,,,,2,2018
406174,237,3,1,3,"246,691193099953",11,1,4,4,2,2,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
406177,237,3,1,3,"386,775150194669",8,1,4,1,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
406186,237,4,1,4,"282,65587182323",9,1,1,3,1,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
406187,237,4,1,4,"378,794195434511",6,1,4,2,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
406190,237,1,1,1,"271,824702468735",8,1,1,3,5,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
406196,237,3,1,3,"335,473298285257",5,1,1,2,2,1,2,2,2,2,,,,,,2,1,1.0,1.0,5.0,1.0,,,2,2018
406198,237,1,1,1,"224,532244672624",9,1,4,4,1,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,1,2.0,1.0,3.0,2.0,2.0,,2,2018
406198,237,2,1,2,"224,532244672624",3,1,4,4,1,1,1,2,2,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
406204,237,2,1,2,"290,308703337039",11,1,4,3,1,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,1,2,,,,,,2.0,2,2018
406204,237,3,1,3,"290,308703337039",11,1,4,3,1,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,1,2,,,,,,2.0,2,2018
406204,237,4,1,4,"290,308703337039",11,1,4,3,1,2,1,2,2,2,1.0,2.0,2.0,2.0,2.0,1,2,,,,,,2.0,2,2018
406204,237,5,1,5,"290,308703337039",11,1,4,3,1,2,1,2,2,2,1.0,2.0,2.0,2.0,2.0,1,1,4.0,1.0,2.0,,,,2,2018
406208,237,1,1,1,"353,962837920934",11,1,1,3,5,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
406209,237,3,1,3,"282,638737130099",8,1,4,4,2,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,6.0,2.0,1.0,,2,2018
406211,237,2,1,2,"379,189622591682",12,1,1,2,2,1,2,2,2,2,,,,,,1,2,,,,,,5.0,2,2018
406211,237,2,2,2,"379,189622591682",4,1,1,3,5,2,1,1,2,2,,,,,,2,2,,,,,,3.0,1,2018
406212,237,2,1,2,"415,381145479333",11,1,7,4,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,5.0,1.0,,,2,2018
406212,237,3,1,3,"415,381145479333",10,1,4,2,3,2,2,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
406223,237,1,1,1,"432,978165901415",5,1,2,3,8,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2018
406223,237,2,1,2,"432,978165901415",5,1,7,1,6,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
406228,237,2,1,2,"312,586065539473",9,1,4,2,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
406241,237,2,1,2,"363,887917448885",10,1,4,2,2,1,1,1,1,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
406241,237,3,1,3,"363,887917448885",12,1,4,4,2,1,2,2,2,1,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
406249,237,4,1,4,"162,675455032129",11,1,1,4,2,2,1,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
406250,237,2,1,2,"351,963741924843",1,1,1,2,5,1,1,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
406256,237,1,1,1,"304,654149435601",7,1,4,4,2,2,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2018
406260,237,1,1,1,"495,094052472191",11,1,1,1,1,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
406262,237,4,1,4,"224,515109979494",11,1,7,2,1,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
406267,237,2,1,2,"385,668573412173",6,1,4,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,4.0,1.0,1.0,,,,2,2018
